日期,开盘,最高,最低,收盘,成交量
2017-06-14,3135.65,3135.65,3088.22,3114.85,344884068
2017-06-15,3094.37,3116.36,3052.01,3087.42,345419494
2017-06-16,3126.4,3126.4,3082.79,3109.48,228005797
2017-06-19,3153.16,3165.97,3108.69,3138.24,464427048
2017-06-20,3166.82,3193.33,3144.38,3164.07,406755763
2017-06-21,3211.48,3211.48,3144.73,3189.83,494762661
2017-06-22,3219.97,3229.12,3179.99,3201.29,394629095
2017-06-23,3219.7,3226.21,3175.07,3219.15,129770002
2017-06-26,3243.39,3276.8,3193.83,3240.49,486414831
2017-06-27,3284.32,3308.58,3243.97,3262.89,128867296
2017-06-28,3296.1,3314.49,3240.52,3270.87,235870049
2017-06-29,3298.81,3298.81,3250.15,3269.47,380201758
2017-06-30,3289.99,3303.86,3247.19,3268.74,206995097
2017-07-03,3268.7,3303.79,3259.84,3268.4,350373813
2017-07-04,3283.74,3308.24,3268.92,3283.43,201296230
2017-07-05,3314.43,3339.76,3273.86,3292.44,273066262
2017-07-06,3330.24,3330.24,3273.6,3297.28,201923293
2017-07-07,3277.23,3277.23,3238.49,3264.35,429767329
2017-07-10,3280.46,3280.46,3253.39,3257.4,146055771
2017-07-11,3256.03,3276.66,3218.46,3229.96,120012512
2017-07-12,3251.29,3270.94,3219.06,3240.09,393573241
2017-07-13,3252.2,3275.81,3187.01,3232.57,253021788
2017-07-14,3205.65,3205.65,3182.02,3200.88,122498074
2017-07-17,3189.7,3197.21,3174.61,3180.22,120295231
2017-07-18,3163.96,3163.96,3122.33,3149.94,275937528
2017-07-19,3181.95,3203.08,3169.08,3176.93,277025361
2017-07-20,3184.26,3191.37,3159.98,3181.67,146909645
2017-07-21,3204.74,3236.29,3171.68,3198.6,372179349
2017-07-24,3242.29,3242.29,3210.31,3219.57,262208452
2017-07-25,3264.35,3293.02,3244.28,3245.66,383824413
2017-07-26,3263.8,3273.38,3229.04,3234.67,169876074
2017-07-27,3258.85,3300.19,3226.01,3252.55,207440132
2017-07-28,3243.37,3250.54,3188.11,3229.82,131645627
2017-07-31,3234.67,3234.67,3159.05,3206.96,376029064
2017-08-01,3248.22,3266.98,3223.92,3231.66,366828112
2017-08-02,3232.32,3247.67,3170.44,3216.84,394324726
2017-08-03,3213.39,3242.88,3180.24,3204.26,110259481
2017-08-04,3228.59,3252.5,3208.14,3215.44,456703031
2017-08-07,3266.07,3266.07,3217.28,3239.18,219692520
2017-08-08,3257.49,3259.66,3219.69,3234.47,261400299
2017-08-09,3232.59,3250.05,3213.2,3225.35,305047192
2017-08-10,3238.03,3260.9,3194.53,3213.04,169888019
2017-08-11,3195.11,3195.11,3147.69,3183.72,192238689
2017-08-14,3178.43,3196.39,3129.45,3155.41,320829276
2017-08-15,3185.2,3201.01,3152.48,3178.89,444852801
2017-08-16,3221.41,3230.09,3157.3,3191.61,311813932
2017-08-17,3176.21,3192.65,3161.29,3171.51,103121842
2017-08-18,3176.73,3176.73,3162.81,3172.52,109965175
2017-08-21,3207.16,3207.16,3151.15,3184.31,161217474
2017-08-22,3185.02,3187.89,3134.23,3173.61,284592102
2017-08-23,3213.45,3213.45,3142.47,3190.13,127173226
2017-08-24,3207.33,3207.33,3149.05,3194.54,293418492
2017-08-25,3187.1,3187.1,3140.68,3164.07,471263280
2017-08-28,3149.52,3188.74,3125.38,3143.06,237650620
2017-08-29,3137.73,3141.49,3117.79,3133.89,324554650
2017-08-30,3154.1,3183.05,3112.61,3153.01,410992796
2017-08-31,3165.77,3183.0,3108.66,3142.94,365731638
2017-09-01,3118.53,3156.84,3115.05,3115.75,295874920
2017-09-04,3129.86,3148.61,3118.67,3120.47,354609110
2017-09-05,3092.74,3125.42,3078.04,3092.39,111738167
2017-09-06,3132.42,3152.46,3115.88,3122.84,443179308
2017-09-07,3170.24,3186.71,3106.29,3147.2,150447229
2017-09-08,3165.64,3179.76,3137.7,3149.78,167399911
2017-09-11,3158.82,3160.2,3126.23,3141.55,487506081
2017-09-12,3121.49,3121.49,3111.02,3117.62,494937546
2017-09-13,3133.97,3149.35,3088.5,3129.75,143698646
2017-09-14,3137.66,3172.17,3117.31,3136.79,368383806
2017-09-15,3159.89,3159.89,3105.17,3130.53,191959144
2017-09-18,3148.28,3163.34,3111.82,3141.23,352102690
2017-09-19,3139.3,3163.02,3093.42,3116.7,323946225
2017-09-20,3112.67,3119.23,3069.17,3099.21,317866624
2017-09-21,3087.22,3102.16,3063.05,3068.74,363163385
2017-09-22,3084.81,3084.81,3037.77,3071.65,104824344
2017-09-25,3083.72,3089.66,3059.8,3080.56,392818269
2017-09-26,3106.42,3106.42,3056.3,3082.12,235388490
2017-09-27,3103.58,3131.55,3048.32,3093.97,336673181
2017-09-28,3119.4,3135.99,3071.85,3097.58,242944873
2017-09-29,3116.95,3120.79,3089.94,3114.24,224008635
2017-10-02,3130.22,3130.22,3073.16,3101.95,193526214
2017-10-03,3091.33,3122.6,3076.8,3087.69,219456651
2017-10-04,3113.71,3113.71,3050.06,3086.19,453897958
2017-10-05,3142.07,3142.07,3097.09,3114.32,308586274
2017-10-06,3159.65,3159.65,3126.48,3142.9,389821869
2017-10-09,3180.91,3184.01,3149.91,3155.17,398251010
2017-10-10,3183.71,3212.95,3128.18,3172.61,300710989
2017-10-11,3171.01,3200.1,3133.78,3161.9,456707727
2017-10-12,3217.03,3217.03,3185.96,3186.92,260015092
2017-10-13,3198.59,3198.59,3156.68,3172.54,103313072
2017-10-16,3183.24,3222.71,3179.87,3181.57,281916688
2017-10-17,3172.17,3187.95,3158.66,3167.22,426281593
2017-10-18,3149.28,3170.81,3119.14,3147.8,284939847
2017-10-19,3143.4,3165.45,3101.74,3125.13,331947345
2017-10-20,3138.09,3149.3,3075.16,3108.29,312944038
2017-10-23,3115.95,3116.81,3096.39,3105.97,361996808
2017-10-24,3128.01,3128.01,3082.45,3110.33,230662326
2017-10-25,3151.25,3151.25,3082.46,3126.95,321871057
2017-10-26,3136.29,3162.55,3112.52,3130.5,300081144
2017-10-27,3163.97,3163.97,3113.25,3133.95,330952987
2017-10-30,3133.6,3162.53,3075.44,3118.06,328479336
2017-10-31,3111.44,3123.31,3055.07,3093.72,471939955
2017-11-01,3129.41,3129.41,3103.99,3106.03,476984680
2017-11-02,3105.37,3122.41,3069.07,3103.27,334650288
2017-11-03,3081.02,3105.65,3043.94,3072.33,273323348
2017-11-06,3060.3,3075.59,3043.31,3055.15,481118804
2017-11-07,3065.96,3077.42,2996.62,3041.3,189405879
2017-11-08,3051.6,3051.6,3011.7,3042.08,270026321
2017-11-09,3044.97,3044.97,3000.01,3020.37,465044409
2017-11-10,3030.75,3030.75,2967.17,3008.93,431110406
2017-11-13,3039.79,3039.79,3010.76,3022.55,124275236
2017-11-14,3039.84,3045.66,2976.32,3010.88,460411689
2017-11-15,3022.71,3022.71,3019.74,3020.62,287113770
2017-11-16,3059.11,3077.9,3031.32,3040.21,115081983
2017-11-17,3039.58,3055.87,2991.23,3033.99,478176739
2017-11-20,3043.0,3064.84,3017.64,3041.71,384985356
2017-11-21,3076.02,3077.59,3019.1,3049.33,199803203
2017-11-22,3079.89,3101.28,3055.16,3059.47,162454592
2017-11-23,3034.23,3053.48,2992.33,3031.01,216463277
2017-11-24,3034.79,3045.49,2975.67,3009.97,236097986
2017-11-27,3011.86,3026.26,3001.75,3011.75,178713589
2017-11-28,3004.18,3017.12,2955.05,2989.9,147694881
2017-11-29,2988.2,2988.2,2939.37,2972.32,122117245
2017-11-30,2987.31,3013.88,2947.38,2986.22,100803511
2017-12-01,3018.92,3035.88,2979.18,2991.9,111715288
2017-12-04,3023.78,3030.37,2966.16,2999.03,208720937
2017-12-05,3006.68,3027.64,2948.86,2991.03,165445217
2017-12-06,2994.81,2994.81,2925.9,2970.33,415654021
2017-12-07,3012.19,3021.23,2955.55,2998.58,226104386
2017-12-08,3019.12,3024.35,2959.39,2998.13,411400465
2017-12-11,2991.33,2996.2,2958.19,2986.14,161286945
2017-12-12,3026.14,3026.14,2970.45,3005.45,398938783
2017-12-13,3024.92,3047.42,2979.4,3015.58,350255710
2017-12-14,3027.13,3027.13,2987.83,3002.2,377997501
2017-12-15,3013.29,3039.69,2970.09,3002.96,376769500
2017-12-18,3016.14,3024.6,2981.67,2997.18,405275631
2017-12-19,3047.98,3047.98,2976.23,3021.06,259596926
2017-12-20,3032.03,3032.03,2993.41,3006.06,227541174
2017-12-21,3022.95,3041.52,2994.95,3003.28,262089409
2017-12-22,3035.24,3035.24,2973.3,3005.92,235944872
2017-12-25,3024.62,3024.62,2993.61,3003.55,377082313
2017-12-26,2993.96,2993.96,2967.58,2978.74,232027384
2017-12-27,2969.03,2969.03,2908.37,2950.73,103193266
2017-12-28,2969.02,2969.02,2923.0,2944.11,417681050
2017-12-29,2941.28,2941.28,2917.52,2917.78,135104531
2018-01-01,2903.1,2933.87,2862.06,2891.88,260481659
2018-01-02,2912.04,2912.04,2870.63,2887.48,479599115
2018-01-03,2879.36,2898.64,2857.39,2864.88,311135082
2018-01-04,2900.48,2908.08,2870.81,2880.2,470897259
2018-01-05,2893.92,2904.11,2838.0,2876.17,249552526
2018-01-08,2864.04,2877.59,2836.16,2856.9,417933784
2018-01-09,2878.03,2893.31,2841.04,2873.4,359762667
2018-01-10,2880.66,2881.65,2854.61,2866.88,186996123
2018-01-11,2851.34,2868.18,2800.87,2841.17,172218618
2018-01-12,2849.96,2849.96,2806.1,2839.87,488654905
2018-01-15,2870.84,2870.84,2842.44,2854.33,294363854
2018-01-16,2843.59,2858.08,2837.63,2839.49,101072476
2018-01-17,2860.55,2860.55,2810.26,2837.27,439049775
2018-01-18,2841.61,2843.93,2807.83,2828.28,145390788
2018-01-19,2863.09,2879.92,2836.75,2838.77,237562330
2018-01-22,2845.84,2846.47,2827.34,2829.11,334050794
2018-01-23,2836.41,2836.41,2811.8,2825.89,280355307
2018-01-24,2836.28,2840.07,2797.78,2809.87,441591721
2018-01-25,2826.92,2834.35,2806.89,2810.9,188897454
2018-01-26,2793.75,2801.04,2755.59,2784.85,140606548
2018-01-29,2760.57,2792.2,2720.71,2757.09,242053039
2018-01-30,2780.59,2781.51,2772.6,2776.11,494968646
2018-01-31,2775.79,2800.93,2761.63,2773.74,199597616
2018-02-01,2763.22,2763.22,2725.09,2753.6,309753125
2018-02-02,2773.26,2773.26,2726.83,2756.68,435616054
2018-02-05,2791.55,2791.55,2749.61,2768.19,436214303
2018-02-06,2814.86,2834.54,2793.28,2795.56,279957805
2018-02-07,2804.06,2810.72,2793.9,2796.69,418091284
2018-02-08,2830.32,2830.32,2806.78,2807.49,409431343
2018-02-09,2823.98,2823.98,2765.51,2801.24,146689642
2018-02-12,2818.82,2818.82,2761.33,2791.2,331076947
2018-02-13,2788.7,2788.7,2759.25,2764.2,472636673
2018-02-14,2763.05,2763.05,2712.76,2741.06,113539325
2018-02-15,2736.83,2736.83,2723.19,2727.21,139322517
2018-02-16,2758.93,2758.93,2740.51,2748.95,413060626
2018-02-19,2782.96,2809.71,2756.48,2776.21,198390398
2018-02-20,2784.5,2790.97,2759.7,2771.91,131742890
2018-02-21,2775.19,2792.83,2714.32,2751.65,118248945
2018-02-22,2788.18,2809.11,2762.74,2776.42,360205492
2018-02-23,2774.02,2774.02,2733.4,2756.7,313167261
2018-02-26,2781.95,2794.97,2733.19,2759.63,445162254
2018-02-27,2761.14,2761.14,2708.15,2736.7,465884037
2018-02-28,2750.63,2774.7,2726.33,2740.5,349650935
2018-03-01,2746.1,2760.45,2721.15,2736.31,116996994
2018-03-02,2723.42,2748.06,2702.91,2715.55,154045509
2018-03-05,2745.15,2773.71,2703.97,2734.59,137644856
2018-03-06,2733.04,2733.04,2710.66,2725.21,320230083
2018-03-07,2767.97,2767.97,2732.14,2743.4,335294780
2018-03-08,2773.25,2773.25,2755.79,2761.14,103508030
2018-03-09,2740.57,2752.22,2706.22,2735.27,147783608
2018-03-12,2783.95,2785.65,2740.39,2762.0,115086819
2018-03-13,2784.22,2784.22,2728.36,2756.88,455297981
2018-03-14,2771.84,2771.84,2738.31,2748.06,203482277
2018-03-15,2763.41,2767.87,2748.72,2756.83,154284372
2018-03-16,2771.48,2774.41,2747.87,2756.56,343107050
2018-03-19,2772.83,2772.83,2725.43,2765.86,111607760
2018-03-20,2787.46,2792.87,2781.66,2784.72,119711725
2018-03-21,2819.11,2819.11,2777.39,2791.98,323767924
2018-03-22,2821.18,2821.18,2767.96,2794.65,336363128
2018-03-23,2784.74,2805.02,2765.32,2774.2,303824056
2018-03-26,2766.47,2788.46,2729.49,2764.69,103768445
2018-03-27,2780.82,2780.82,2755.03,2763.16,398492011
2018-03-28,2790.42,2803.85,2776.83,2786.3,250770033
2018-03-29,2818.3,2840.21,2760.61,2800.39,159637244
2018-03-30,2798.32,2810.82,2771.18,2797.18,315635542
2018-04-02,2814.05,2814.05,2787.2,2800.32,172171923
2018-04-03,2842.82,2848.59,2805.35,2824.87,333035574
2018-04-04,2870.43,2870.43,2819.22,2849.04,410100694
2018-04-05,2876.72,2876.72,2847.25,2855.31,432052966
2018-04-06,2849.81,2849.81,2821.88,2835.04,293706562
2018-04-09,2881.0,2900.47,2848.82,2860.91,265689759
2018-04-10,2835.56,2864.68,2796.08,2832.6,203925353
2018-04-11,2822.57,2837.88,2810.73,2819.1,198627042
2018-04-12,2835.65,2853.56,2805.07,2817.82,178943149
2018-04-13,2867.53,2887.9,2829.61,2845.37,104751465
2018-04-16,2858.4,2858.4,2840.69,2844.41,346282209
2018-04-17,2867.22,2883.98,2847.27,2857.75,161219936
2018-04-18,2856.9,2856.9,2815.37,2847.95,282559246
2018-04-19,2857.79,2861.23,2799.75,2840.14,166642184
2018-04-20,2849.11,2849.11,2796.28,2824.22,463468974
2018-04-23,2851.85,2870.93,2808.19,2845.37,370928350
2018-04-24,2875.3,2880.99,2825.15,2848.43,306301546
2018-04-25,2867.97,2867.97,2813.48,2844.85,193638405
2018-04-26,2898.35,2898.35,2856.7,2872.54,267303004
2018-04-27,2911.45,2911.45,2851.98,2885.27,398368206
2018-04-30,2869.63,2890.51,2838.89,2859.63,132147542
2018-05-01,2887.63,2887.63,2872.69,2882.02,394323550
2018-05-02,2874.62,2888.97,2833.56,2864.24,349875678
2018-05-03,2892.72,2909.07,2835.7,2877.02,161121575
2018-05-04,2884.12,2884.12,2856.46,2856.91,334352939
2018-05-07,2880.28,2909.35,2868.47,2873.69,309922884
2018-05-08,2871.64,2896.05,2825.69,2859.45,211358408
2018-05-09,2867.66,2886.02,2828.44,2858.58,211454394
2018-05-10,2861.12,2871.57,2842.86,2861.08,339918678
2018-05-11,2890.07,2890.07,2860.32,2868.39,152671346
2018-05-14,2885.07,2885.07,2846.4,2880.5,375918512
2018-05-15,2882.83,2901.25,2840.71,2871.11,286837591
2018-05-16,2857.24,2857.55,2828.19,2855.03,111671958
2018-05-17,2889.62,2891.89,2825.88,2865.79,401741126
2018-05-18,2865.74,2866.97,2850.67,2855.8,300557372
2018-05-21,2886.59,2891.23,2850.57,2862.47,203192317
2018-05-22,2849.34,2858.44,2795.09,2837.48,464121267
2018-05-23,2876.8,2876.8,2844.86,2860.01,460618835
2018-05-24,2874.76,2874.76,2851.02,2853.76,255387820
2018-05-25,2886.65,2888.89,2858.03,2874.64,353565650
2018-05-28,2876.2,2905.55,2850.65,2869.41,215676548
2018-05-29,2899.75,2899.75,2855.8,2873.48,445794442
2018-05-30,2901.53,2907.06,2859.63,2880.23,128151461
2018-05-31,2935.72,2935.72,2884.11,2908.78,189326696
2018-06-01,2934.77,2934.77,2868.99,2909.38,211016930
2018-06-04,2956.09,2956.09,2933.73,2934.76,225891207
2018-06-05,2954.53,2954.53,2917.97,2926.49,336747736
2018-06-06,2954.63,2962.82,2917.96,2939.42,335479395
2018-06-07,2982.92,2989.73,2932.51,2961.4,443672070
2018-06-08,2955.14,2983.23,2951.29,2952.7,460905430
2018-06-11,2953.09,2953.09,2907.54,2932.37,436884904
2018-06-12,2926.58,2941.81,2874.28,2903.28,191198361
2018-06-13,2920.5,2921.41,2870.66,2913.0,151131140
2018-06-14,2943.62,2943.62,2904.83,2937.93,160480017
2018-06-15,2952.18,2982.16,2907.93,2942.77,215162610
2018-06-18,2956.09,2956.09,2927.82,2951.58,250502391
2018-06-19,2967.57,2995.29,2962.08,2964.2,381997882
2018-06-20,2957.84,2976.84,2920.07,2944.48,338841704
2018-06-21,2965.64,2965.64,2914.29,2954.03,355216923
2018-06-22,2951.93,2958.02,2925.31,2939.37,407949517
2018-06-25,2939.2,2962.2,2928.11,2929.41,182024811
2018-06-26,2945.04,2945.04,2911.17,2928.19,148718616
2018-06-27,2961.2,2965.6,2944.08,2946.5,206245756
2018-06-28,2937.75,2949.83,2903.87,2918.66,317052328
2018-06-29,2940.53,2940.53,2913.13,2918.75,178934947
2018-07-02,2953.08,2973.83,2920.49,2940.88,219610264
2018-07-03,2974.25,2993.68,2956.66,2957.04,468371615
2018-07-04,2972.52,2973.06,2949.57,2967.58,115556591
2018-07-05,2978.03,2978.03,2917.08,2950.08,160544802
2018-07-06,2978.81,2983.35,2954.99,2978.44,373998073
2018-07-09,2986.49,2986.49,2951.63,2963.33,230771210
2018-07-10,3016.07,3016.07,2980.97,2989.87,214949095
2018-07-11,3006.67,3020.12,3004.53,3004.7,448550309
2018-07-12,2982.83,2982.87,2939.17,2979.45,301417616
2018-07-13,2966.21,3001.33,2934.98,2960.4,357308565
2018-07-16,2981.52,2981.52,2939.29,2971.82,220540935
2018-07-17,2979.74,2990.26,2918.21,2955.38,405134876
2018-07-18,2952.88,2954.3,2915.62,2949.52,228742486
2018-07-19,2960.42,2988.73,2952.94,2957.67,442545568
2018-07-20,2960.63,2975.04,2903.13,2933.84,245801208
2018-07-23,2977.34,2984.75,2917.38,2956.38,144143973
2018-07-24,2950.54,2955.84,2926.97,2927.47,354297796
2018-07-25,2977.11,2977.11,2919.6,2950.37,167347496
2018-07-26,2995.48,2995.48,2955.8,2974.44,215258650
2018-07-27,3030.88,3030.88,2998.49,3001.29,116110269
2018-07-30,2996.98,2996.98,2950.01,2974.08,188665010
2018-07-31,2988.85,3025.7,2978.11,2983.92,131336038
2018-08-01,3012.83,3042.13,2982.54,3009.84,163129189
2018-08-02,2999.15,3022.68,2968.18,2988.9,380135299
2018-08-03,2985.06,2985.06,2924.02,2968.51,198093811
2018-08-06,2982.46,3005.73,2955.82,2981.93,187312563
2018-08-07,2957.02,2976.18,2924.33,2956.83,411471491
2018-08-08,2985.62,2985.62,2944.16,2956.94,216111427
2018-08-09,2954.19,2954.19,2921.82,2937.69,146484834
2018-08-10,2955.51,2958.07,2943.44,2945.35,436982058
2018-08-13,2970.93,2985.47,2913.57,2957.14,180009567
2018-08-14,3005.47,3020.16,2974.71,2978.71,276030188
2018-08-15,3019.38,3019.38,3001.24,3001.91,316119844
2018-08-16,3014.72,3042.86,2992.17,3008.89,151925427
2018-08-17,3040.34,3040.34,3018.83,3021.11,364820904
2018-08-20,3035.14,3056.19,2995.03,3034.63,253508738
2018-08-21,3075.54,3098.05,3029.86,3052.56,138464852
2018-08-22,3090.05,3090.05,3063.42,3064.86,165238588
2018-08-23,3108.26,3108.26,3039.52,3081.16,138150697
2018-08-24,3109.35,3111.61,3060.13,3100.62,245840672
2018-08-27,3104.54,3114.87,3049.85,3093.52,389744601
2018-08-28,3116.37,3145.05,3090.35,3116.23,191939770
2018-08-29,3103.98,3130.4,3054.35,3097.43,168475195
2018-08-30,3149.92,3151.59,3115.56,3128.09,182215596
2018-08-31,3138.34,3161.26,3105.88,3137.82,276486353
2018-09-03,3158.37,3173.86,3112.42,3129.76,376954234
2018-09-04,3112.67,3123.88,3088.9,3107.36,233030104
2018-09-05,3125.99,3143.76,3119.52,3123.45,305733557
2018-09-06,3144.84,3150.21,3088.7,3116.29,253886248
2018-09-07,3156.7,3165.36,3117.12,3142.36,410701875
2018-09-10,3137.81,3153.21,3095.57,3112.36,470695393
2018-09-11,3089.87,3089.87,3055.12,3085.43,388811232
2018-09-12,3104.72,3122.18,3032.73,3077.7,300106277
2018-09-13,3120.95,3145.14,3097.84,3103.11,237757829
2018-09-14,3158.6,3160.32,3113.12,3130.79,438043702
2018-09-17,3181.26,3189.85,3113.21,3158.54,200273662
2018-09-18,3144.46,3171.99,3095.15,3132.48,426893480
2018-09-19,3175.66,3205.2,3146.06,3157.92,330860207
2018-09-20,3179.16,3179.16,3160.06,3169.76,384464685
2018-09-21,3170.83,3205.33,3156.66,3159.03,250701133
2018-09-24,3166.7,3166.7,3124.04,3135.68,155984055
2018-09-25,3147.25,3147.25,3111.93,3122.33,423555634
2018-09-26,3119.29,3119.29,3083.3,3103.41,274524925
2018-09-27,3127.56,3151.87,3092.04,3121.56,259678594
2018-09-28,3154.87,3191.11,3117.65,3152.11,450579512
2018-10-01,3185.9,3212.51,3177.41,3177.71,304186995
2018-10-02,3195.3,3211.96,3153.97,3193.91,474806193
2018-10-03,3172.96,3198.83,3148.99,3171.88,313097320
2018-10-04,3189.98,3193.12,3166.81,3179.63,167766213
2018-10-05,3176.66,3176.66,3142.72,3159.58,124463506
2018-10-08,3154.77,3196.47,3106.66,3151.6,171737330
2018-10-09,3202.27,3202.62,3156.81,3174.61,123289821
2018-10-10,3160.43,3160.43,3114.57,3147.97,154364336
2018-10-11,3173.7,3190.06,3148.77,3159.78,379419591
2018-10-12,3137.93,3137.93,3087.71,3130.3,105721948
2018-10-15,3127.77,3127.77,3064.0,3103.49,191042305
2018-10-16,3146.36,3161.27,3103.96,3131.79,186216153
2018-10-17,3142.93,3175.0,3117.27,3129.19,474888194
2018-10-18,3150.41,3150.41,3108.9,3125.95,442781934
2018-10-19,3175.96,3175.96,3143.12,3153.01,244753277
2018-10-22,3189.05,3189.05,3149.23,3182.5,184772379
2018-10-23,3176.73,3176.84,3146.35,3156.29,324623045
2018-10-24,3200.43,3227.92,3168.68,3186.59,494768055
2018-10-25,3202.84,3224.29,3139.93,3186.79,366478060
2018-10-26,3165.05,3173.07,3144.19,3155.7,159096961
2018-10-29,3202.83,3202.83,3131.36,3175.12,387862093
2018-10-30,3199.96,3219.32,3155.35,3199.47,115351457
2018-10-31,3234.02,3234.02,3181.41,3204.72,239964539
2018-11-01,3252.35,3252.35,3207.06,3234.25,352652290
2018-11-02,3283.14,3290.12,3246.29,3262.08,107073002
2018-11-05,3284.74,3284.74,3224.83,3254.2,392908760
2018-11-06,3238.02,3242.6,3200.68,3223.62,351061484
2018-11-07,3209.02,3236.53,3197.35,3206.87,457651167
2018-11-08,3220.84,3220.84,3196.06,3201.66,289169485
2018-11-09,3219.7,3239.55,3172.37,3201.06,388919566
2018-11-12,3237.65,3264.4,3184.47,3218.77,287602764
2018-11-13,3220.11,3220.11,3169.16,3209.23,442352226
2018-11-14,3254.47,3256.12,3203.51,3226.6,442255975
2018-11-15,3231.79,3248.81,3204.83,3229.24,495836871
2018-11-16,3266.02,3266.02,3228.18,3238.45,398810853
2018-11-19,3281.06,3296.43,3247.07,3250.83,127317507
2018-11-20,3295.2,3319.61,3241.76,3270.8,271014481
2018-11-21,3287.85,3306.55,3217.87,3260.92,154676603
2018-11-22,3258.52,3276.1,3217.04,3230.12,319940834
2018-11-23,3279.18,3279.18,3233.98,3254.43,274189770
2018-11-26,3259.08,3266.21,3223.38,3236.99,360810699
2018-11-27,3287.52,3287.52,3213.87,3259.61,355004105
2018-11-28,3305.9,3339.77,3275.74,3291.47,273116079
2018-11-29,3278.16,3278.16,3245.67,3259.24,403929219
2018-11-30,3293.19,3313.28,3264.07,3278.16,128830076
2018-12-03,3291.66,3291.66,3226.2,3271.14,496778393
2018-12-04,3263.32,3282.05,3222.57,3252.18,375803167
2018-12-05,3290.01,3304.78,3281.93,3284.12,390456305
2018-12-06,3287.8,3295.94,3259.31,3267.66,105381251
2018-12-07,3250.27,3272.53,3201.43,3236.69,232640214
2018-12-10,3221.61,3230.28,3165.03,3210.0,396924987
2018-12-11,3253.38,3269.72,3219.83,3221.96,400208858
2018-12-12,3261.54,3268.73,3204.89,3233.92,329200588
2018-12-13,3269.31,3280.91,3242.12,3242.43,397119528
2018-12-14,3250.24,3259.82,3176.64,3222.99,280051130
2018-12-17,3239.95,3264.82,3211.9,3233.36,255028494
2018-12-18,3232.75,3242.79,3176.5,3213.7,228000649
2018-12-19,3231.82,3246.85,3196.9,3208.85,111919474
2018-12-20,3232.9,3232.9,3175.83,3204.72,201103195
2018-12-21,3245.71,3269.76,3215.31,3234.41,126557649
2018-12-24,3272.09,3272.09,3224.0,3247.9,462963632
2018-12-25,3272.98,3288.17,3247.22,3272.81,234215626
2018-12-26,3320.86,3332.44,3290.44,3293.68,117213519
2018-12-27,3317.61,3342.86,3297.06,3302.05,278731501
2018-12-28,3335.82,3343.64,3290.41,3327.55,449126641
2018-12-31,3324.08,3324.08,3260.96,3295.16,433201659
2019-01-01,3287.55,3301.42,3225.19,3265.94,451958649
2019-01-02,3280.3,3280.3,3237.6,3255.17,311758574
2019-01-03,3281.74,3304.0,3255.71,3265.41,189277752
2019-01-04,3314.22,3339.73,3252.75,3296.39,345580761
2019-01-07,3330.8,3362.53,3314.0,3319.52,227561350
2019-01-08,3306.94,3306.94,3239.6,3288.53,367814944
2019-01-09,3260.64,3269.3,3214.84,3259.1,418232411
2019-01-10,3250.18,3290.41,3197.67,3241.98,104020760
2019-01-11,3232.82,3247.09,3166.26,3213.25,237521068
2019-01-14,3223.59,3254.83,3212.59,3217.35,222625172
2019-01-15,3199.63,3218.33,3156.81,3190.31,206533149
2019-01-16,3206.09,3210.74,3143.86,3177.51,433189059
2019-01-17,3198.89,3198.89,3134.66,3167.97,376286060
2019-01-18,3203.82,3205.45,3176.71,3192.6,243242898
2019-01-21,3226.86,3226.86,3181.34,3205.57,150535967
2019-01-22,3223.93,3242.71,3176.44,3201.19,404246644
2019-01-23,3238.37,3238.37,3208.88,3217.19,231443264
2019-01-24,3230.63,3230.63,3195.23,3206.3,135098938
2019-01-25,3220.24,3247.92,3178.8,3203.12,235990589
2019-01-28,3211.42,3224.38,3171.92,3206.74,384505289
2019-01-29,3211.21,3238.84,3147.26,3193.31,442054295
2019-01-30,3218.52,3220.68,3160.64,3199.17,231797928
2019-01-31,3241.17,3243.86,3205.51,3209.69,401524110
2019-02-01,3234.46,3234.46,3206.3,3224.55,268312624
2019-02-04,3257.26,3289.91,3209.65,3246.17,145513032
2019-02-05,3289.1,3296.7,3255.0,3266.64,195635374
2019-02-06,3309.35,3335.24,3285.09,3296.28,304202225
2019-02-07,3289.64,3310.94,3249.41,3276.62,350658934
2019-02-08,3302.18,3308.38,3273.45,3298.24,339345738
2019-02-11,3335.58,3335.58,3297.68,3313.7,101258180
2019-02-12,3317.03,3317.03,3246.25,3287.89,366810737
2019-02-13,3324.88,3354.88,3290.96,3319.71,413738528
2019-02-14,3340.56,3362.24,3311.1,3332.66,419748704
2019-02-15,3374.93,3379.83,3361.69,3361.94,364277972
2019-02-18,3363.72,3387.32,3308.86,3353.75,411508180
2019-02-19,3359.04,3365.28,3323.81,3332.2,473202056
2019-02-20,3367.86,3391.07,3304.94,3347.64,198302542
2019-02-21,3367.04,3367.04,3317.95,3337.5,127043655
2019-02-22,3352.73,3368.1,3299.69,3347.3,194677990
2019-02-25,3352.34,3352.34,3316.5,3328.94,176203060
2019-02-26,3387.26,3391.33,3307.3,3356.95,448619052
2019-02-27,3347.86,3387.45,3296.89,3345.75,119363030
2019-02-28,3350.62,3363.21,3323.45,3348.67,480699423
2019-03-01,3336.65,3339.52,3287.76,3322.59,237327251
2019-03-04,3308.62,3319.47,3283.95,3302.71,331866891
2019-03-05,3298.86,3304.08,3261.7,3283.01,284816591
